CODE_COMMUNE;NOM_COMMUNE;NUMERO_INSTALLATION;NOM_INSTALLATION;ID_EQUIPEMENTS;NOM_EQUIPEMENTS;AUCUN_ACCES_HANDICAPE_M;AUCUN_ACCES_HANDICAPE_S;GPS_X;GPS_Y
72330;Savigné-sous-le-Lude;723300004;Départ de Circuits de Randonnées;260653;Circuit le Chemin de l'Eolienne de Bollée Balisage Bleu;Oui;Oui;.05748000;47.61824000
72330;Savigné-sous-le-Lude;723300004;Départ de Circuits de Randonnées;260665;Circuit le Chemin de Fer du Lavoir Balisage Rose;Oui;Oui;.05748000;47.61824000
72330;Savigné-sous-le-Lude;723300005;Les Haras du Graffard;283228;Carrière;Oui;Oui;.04140000;47.61418000
72330;Savigné-sous-le-Lude;723300005;Les Haras du Graffard;283229;Manège;Oui;Oui;.04195000;47.61368000
72330;Savigné-sous-le-Lude;723300005;Les Haras du Graffard;283231;Rond de Longe;Oui;Oui;.04195000;47.61368000
72330;Savigné-sous-le-Lude;723300005;Les Haras du Graffard;283232;Piste de Galop;Oui;Oui;.04238000;47.61432000
72331;Sceaux-sur-Huisne;723310001;Plaine de Loisirs;211859;Plateau Eps;Non;Oui;.58724000;48.10556000
72331;Sceaux-sur-Huisne;723310001;Plaine de Loisirs;211957;Piste;Non;Oui;.58745000;48.10570000
72331;Sceaux-sur-Huisne;723310001;Plaine de Loisirs;211974;Terrain de Pétanque;Non;Oui;.58674000;48.10575000
72331;Sceaux-sur-Huisne;723310002;Salle Polyvalente;297628;Salle Polyvalente;Oui;Oui;.58662000;48.10512000
72331;Sceaux-sur-Huisne;723310003;Parcours de Pêche;308409;Parcours de Pêche;Oui;Oui;.58475000;48.11375000
72332;Ségrie;723320001;Stade de Ségrie;226943;Terrain de Football;Non;Oui;.01742000;48.19893000
72332;Ségrie;723320001;Stade de Ségrie;226945;Terrain de Pétanque;Non;Oui;.01895000;48.19892000
72332;Ségrie;723320002;Ecole Publique de Ségrie;226949;Terrain de Basket;Non;Oui;.02830000;48.20099000
72332;Ségrie;723320004;Terrain de Fol-Car, Cross-Car et Auto-Cross;254117;Circuit de Fol-Car, Cross-Car et Auto-Cross;Non;Oui;.03834000;48.19581000
72332;Ségrie;723320003;Circuits de Randonnée;261321;Circuit Bleu Chemin des Landes;Oui;Oui;.02924000;48.20473000
72332;Ségrie;723320003;Circuits de Randonnée;261330;Circuit Jaune Chemin des Bercons;Oui;Oui;.02924000;48.20473000
72332;Ségrie;723320003;Circuits de Randonnée;312356;Circuit N°5 Balisage Violet;Oui;Oui;.02924000;48.20473000
72333;Semur-en-Vallon;723330001;Terrain d'Evolution;66758;Terrain d'Evolution;Non;Oui;.65446000;48.02212000
72333;Semur-en-Vallon;723330002;Terrain de Football;71350;Terrain de Football;Non;Oui;.64585000;48.01981000
72333;Semur-en-Vallon;723330001;Terrain d'Evolution;76188;Terrain de Pétanque;Non;Oui;.65435000;48.02134000
72333;Semur-en-Vallon;723330003;Plan d'Eau de Sémur en Vallon;270883;Site Mixte du Plan d'Eau de Semur en Vallon;Oui;Oui;.66953000;48.02716000
72334;Sillé-le-Guillaume;723340002;Centre de Nautisme et de Pleine Nature;87578;Base Nautique;Oui;Oui;-.13329000;48.21013000
72334;Sillé-le-Guillaume;723340003;Stade Martin Paraye;87580;Terrain de Pétanque;Non;Oui;-.13678000;48.17872000
72334;Sillé-le-Guillaume;723340003;Stade Martin Paraye;87582;Terrain d'Entrainement;Oui;Oui;-.13750000;48.17919000
72334;Sillé-le-Guillaume;723340003;Stade Martin Paraye;87584;Terrain d'Honneur;Non;Oui;-.13871000;48.17837000
72334;Sillé-le-Guillaume;723340004;Centre Sportif Ernest Chevreuil;87586;Salle Omnisports N°2;Non;Oui;-.13006000;48.19185000
72334;Sillé-le-Guillaume;723340004;Centre Sportif Ernest Chevreuil;87589;Salle Omnisports N°1;Non;Oui;-.13007000;48.19202000
72334;Sillé-le-Guillaume;723340004;Centre Sportif Ernest Chevreuil;87594;Salle de Judo;Non;Oui;-.13057000;48.19166000
72334;Sillé-le-Guillaume;723340004;Centre Sportif Ernest Chevreuil;87596;Skate Park;Oui;Oui;-.13064000;48.19132000
72334;Sillé-le-Guillaume;723340006;Citée Scolaire Paul Scarron;87603;Terrain de Footbal Loisir;Non;Oui;-.11993000;48.19344000
72334;Sillé-le-Guillaume;723340006;Citée Scolaire Paul Scarron;87605;Plateau Sportif;Non;Oui;-.12070000;48.19360000
72334;Sillé-le-Guillaume;723340006;Citée Scolaire Paul Scarron;87609;Terrain de Football;Non;Oui;-.12172000;48.19362000
72334;Sillé-le-Guillaume;723340008;Hippodrome;87616;Piste de Galop;Non;Oui;-.13506000;48.20207000
72334;Sillé-le-Guillaume;723340009;Terrain de Basket-Ball de l'Ecole;87619;Terrain de Basket-Ball;Non;Oui;-.12566000;48.18470000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;87622;Circuit Vtt Balisage Bleu;Oui;Oui;-.13112000;48.21290000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;87624;Circuit Vtt Balisage Vert;Oui;Oui;-.13112000;48.21295000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;87627;Court de Tennis;Oui;Oui;-.13219000;48.21398000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;87628;Poney Club;Non;Oui;-.12755000;48.21257000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;87638;Baignade Aménagée en Plan d'Eau;Oui;Oui;-.12977000;48.21212000
72334;Sillé-le-Guillaume;723340011;Centre Culturel Maurice Termeau;87642;Salle de Danse;Non;Oui;-.12668000;48.18239000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;270880;Site de Voile;Oui;Oui;-.12893000;48.20461000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;275069;Mur d'Escalade;Oui;Oui;-.13416000;48.20270000
72334;Sillé-le-Guillaume;723340004;Centre Sportif Ernest Chevreuil;287869;Structure Artificielle D Escalade;Non;Oui;-.13013000;48.19212000
72334;Sillé-le-Guillaume;723340006;Citée Scolaire Paul Scarron;310269;Stade d'Athlétisme;Non;Oui;-.12256000;48.19385000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;310635;Le Grand Etang;Oui;Oui;-.12887000;48.20987000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;310645;Circuit Vtt Balisage Rouge;Oui;Oui;-.13112000;48.21290000
72334;Sillé-le-Guillaume;723340010;Le Lac de Sillé;310647;Circuit Vtt Balisage Noir ;Oui;Oui;-.13112000;48.21290000
72334;Sillé-le-Guillaume;723340002;Centre de Nautisme et de Pleine Nature;312847;Tir à l'Arc;Oui;Oui;-.13397000;48.20986000
72334;Sillé-le-Guillaume;723340002;Centre de Nautisme et de Pleine Nature;312850;Course d'Orientation le Grand d'Etang;Non;Oui;-.13397000;48.20986000
72334;Sillé-le-Guillaume;723340001;Arbres et Aventures des Alpes Mancelles;312855;Les Tyroliennes de la Forêt;Non;Oui;-.13066000;48.21295000
72335;Sillé-le-Philippe;723350001;Complexe Sportif;76856;Terrain d'Honneur;Oui;Oui;.35009000;48.10521000
72335;Sillé-le-Philippe;723350001;Complexe Sportif;76859;Gymnase;Non;Oui;.35121000;48.10566000
72335;Sillé-le-Philippe;723350002;Départ de Circuit de Randonnée;258117;Circuit de la Rive Parence;Oui;Oui;.35309000;48.10603000
72335;Sillé-le-Philippe;723350002;Départ de Circuit de Randonnée;308096;Circuit Balisage Jaune;Oui;Oui;.35309000;48.10603000
72335;Sillé-le-Philippe;723350002;Départ de Circuit de Randonnée;308097;Circuit Balisage Bleu;Oui;Oui;.35309000;48.10603000
72335;Sillé-le-Philippe;723350002;Départ de Circuit de Randonnée;308098;Circuit Balisage Vert;Oui;Oui;.35309000;48.10603000
72335;Sillé-le-Philippe;723350002;Départ de Circuit de Randonnée;308099;Circuit Balisage Rouge;Oui;Oui;.35309000;48.10603000
72335;Sillé-le-Philippe;723350002;Départ de Circuit de Randonnée;308100;Circuit Balisage Orange;Oui;Oui;.35309000;48.10603000
72335;Sillé-le-Philippe;723350001;Complexe Sportif;308101;Terrain de Pétanque;Oui;Oui;.35096000;48.10522000
72335;Sillé-le-Philippe;723350001;Complexe Sportif;308102;Terrain d'Entraînement;Oui;Oui;.34890000;48.10468000
72335;Sillé-le-Philippe;723350003;Salle Polyvalente;308104;Salle Polyvalente;Non;Oui;.35155000;48.10699000
72335;Sillé-le-Philippe;723350004;Ecole Primaire;308106;Plateau Sportif;Non;Oui;.35159000;48.10700000
72336;Solesmes;723360001;Espace Bellevue;67872;Terrain de Football - Terrain d'Honneur;Non;Oui;-.29879000;47.84476000
72336;Solesmes;723360001;Espace Bellevue;67873;Terrain de Football - Terrain d'Entraînement;Non;Oui;-.29900000;47.84551000
72336;Solesmes;723360001;Espace Bellevue;67874;Salle Enjubault;Oui;Oui;-.29897000;47.84617000
72336;Solesmes;723360001;Espace Bellevue;91227;Terrain de Pétanque N°2;Oui;Oui;-.29816000;47.84503000
72336;Solesmes;723360001;Espace Bellevue;91231;Court de Tennis;Oui;Oui;-.29987000;47.84507000
72336;Solesmes;723360002;Départ de Circuit de Randonnées;91236;Circuit les Herminettes;Oui;Oui;-.30253000;47.85051000
72336;Solesmes;723360004;I.M.E l'Enfant du Soleil;271923;Salle de Motricité;Non;Oui;-.30379000;47.84986000
72336;Solesmes;723360004;I.M.E l'Enfant du Soleil;271927;Cour d'Ecole;Oui;Oui;-.30379000;47.84986000
72336;Solesmes;723360001;Espace Bellevue;291613;Terrain de Pétanque;Non;Oui;-.29802000;47.84463000
72336;Solesmes;723360001;Espace Bellevue;314100;Salle des Fêtes;Non;Oui;-.30035000;47.84571000
72336;Solesmes;723360002;Départ de Circuit de Randonnées;314101;Circuit l'Oisellerie;Oui;Oui;-.30253000;47.85051000
72336;Solesmes;723360002;Départ de Circuit de Randonnées;314102;Circuit les BrÃ»lais;Oui;Oui;-.30253000;47.85051000
72336;Solesmes;723360003;Cale de Mise à l'Eau au Pied de l'Abbaye;314106;Descente Juigne - Solesmes;Oui;Oui;-.30153000;47.85337000
72336;Solesmes;723360005;Halte Fluviale de Solesmes;314110;Acostage de Solesmes;Oui;Oui;-.30637000;47.85169000
72336;Solesmes;723360006;Bowling;331772;Bowling;Non;Oui;-.29917000;47.83417000
72336;Solesmes;723360007;Cale de Mise à l'Eau;346198;Cale de Mise à l'Eau;Non;Oui;-.30722000;47.85144000
72336;Solesmes;723360004;I.M.E l'Enfant du Soleil;355353;Parcours Santé;Non;Oui;-.30384000;47.84963000
72337;Sougé-le-Ganelon;723370001;Stade Clément Bellanger;186913;Salle Polyvalente;Non;Oui;-.02860000;48.32013000
72337;Sougé-le-Ganelon;723370001;Stade Clément Bellanger;186922;Terrain de Football;Non;Oui;-.02783000;48.31987000
72337;Sougé-le-Ganelon;723370001;Stade Clément Bellanger;186932;Terrain de Foot à 11;Oui;Oui;-.02696000;48.32067000
72337;Sougé-le-Ganelon;723370001;Stade Clément Bellanger;186939;Terrain de Pétanque;Non;Oui;-.02831000;48.31928000
72337;Sougé-le-Ganelon;723370003;Site du Gué Ory;293082;Descente de la Sarthe;Oui;Oui;-.06807000;48.30851000
72337;Sougé-le-Ganelon;723370004;Site de Monnay;293083;Descente de la Sarthe;Oui;Oui;-.04235200;48.30698300
72337;Sougé-le-Ganelon;723370003;Site du Gué Ory;310865;Parcours de Pêche la Truite des Alpes Mancelles;Non;Oui;-.06415000;48.30954400
72337;Sougé-le-Ganelon;723370003;Site du Gué Ory;347121;Ponton de Pêche Pour Handicapé;Non;Oui;-.06415000;48.30954400
72337;Sougé-le-Ganelon;723370006;Salle Polyvalente;347405;Salle Polyvalente;Non;Oui;-.02860000;48.32013000
72337;Sougé-le-Ganelon;723370001;Stade Clément Bellanger;356358;Terrain Multisports de Sougé-Le-Ganelon;Oui;Oui;-.02822000;48.32053000
72338;Souillé;723380001;Terrain de Football;203083;Terrain de Foot Educatif;Non;Oui;.18294000;48.11738000
72338;Souillé;723380002;Salle René Champroux;203101;Salle Polyvalente;Non;Oui;.18316000;48.11821000
72338;Souillé;723380002;Salle René Champroux;203132;Terrain de Pétanque;Non;Oui;.18290000;48.11737000
72338;Souillé;723380002;Salle René Champroux;203147;Terrain de Basket;Non;Oui;.18301000;48.11751000
72338;Souillé;723380003;Départ de Circuits de Randonnées;203164;Circuit de Randonnée Balisage Rouge;Oui;Oui;.18273000;48.11863000
72338;Souillé;723380003;Départ de Circuits de Randonnées;203173;Circuit de Randonnée Balisage Bleu;Oui;Oui;.18271000;48.11867000
72338;Souillé;723380003;Départ de Circuits de Randonnées;203181;Circuit de Randonnée Balisage Jaune;Oui;Oui;.18273000;48.11863000
72338;Souillé;723380003;Départ de Circuits de Randonnées;203197;Circuit de Randonnée Balisage Vert;Oui;Oui;.18273000;48.11863000
72338;Souillé;723380004;Site du Moulin;293782;Descente de la Sarthe Souillé / St Pavace;Oui;Oui;.18310000;48.11755000
72339;Souligné-Flacé;723390001;Plaine de Jeux;77300;Terrain de Bi-Cross;Oui;Oui;.01078000;47.97217000
72339;Souligné-Flacé;723390001;Plaine de Jeux;77314;Terrain de Football Loisir;Oui;Oui;.01166000;47.97220000
72339;Souligné-Flacé;723390001;Plaine de Jeux;77318;Terrain de Basket Ball;Non;Oui;.01075000;47.97222000
72339;Souligné-Flacé;723390001;Plaine de Jeux;77320;Terrain de Volley-Ball;Oui;Oui;.01126000;47.97203000
72339;Souligné-Flacé;723390001;Plaine de Jeux;77322;Etang de Pêche;Non;Oui;.01306000;47.97242000
72339;Souligné-Flacé;723390002;Ecurie Poney Club de Flacé;228438;Carrière Equestre;Non;Oui;.00581000;47.95625000
72339;Souligné-Flacé;723390002;Ecurie Poney Club de Flacé;228440;Manège;Non;Oui;.00705000;47.95587000
72339;Souligné-Flacé;723390003;Ecuries du Domaine de Maquillé;271911;Petite Carrière;Oui;Oui;.01450000;47.94654000
72339;Souligné-Flacé;723390003;Ecuries du Domaine de Maquillé;271912;Rond de Longe;Oui;Oui;.01434000;47.94731000
72339;Souligné-Flacé;723390001;Plaine de Jeux;298867;La Boucle Rigomeroise;Oui;Oui;.01080000;47.97222000
72339;Souligné-Flacé;723390003;Ecuries du Domaine de Maquillé;340180;Grande Carrière;Oui;Oui;.01454000;47.94713000
72340;Souligné-sous-Ballon;723400001;Salle Polyvalente;67703;Salle Polyvalente;Non;Oui;.23294000;48.13911000
72340;Souligné-sous-Ballon;723400002;Stade René Blétry;73799;Terrain de Football;Non;Oui;.25585000;48.12822000
72340;Souligné-sous-Ballon;723400002;Stade René Blétry;73800;Terrain de Tennis;Oui;Oui;.25668000;48.12784000
72340;Souligné-sous-Ballon;723400001;Salle Polyvalente;206656;Terrain de Pétanque;Non;Oui;.23295000;48.13864000
72340;Souligné-sous-Ballon;723400004;Ecole Primaire;206687;Terain de Basket;Non;Oui;.23475000;48.13791000
72340;Souligné-sous-Ballon;723400005;Départ de Circuits de Randonnées;206703;Circuit Balisage Jaune;Oui;Oui;.23588000;48.13798000
72340;Souligné-sous-Ballon;723400005;Départ de Circuits de Randonnées;206713;Circuit Balisage Rouge;Oui;Oui;.23588000;48.13799000
72340;Souligné-sous-Ballon;723400005;Départ de Circuits de Randonnées;206723;Circuit Balisage Orange;Oui;Oui;.23588000;48.13798000
72340;Souligné-sous-Ballon;723400005;Départ de Circuits de Randonnées;307530;Circuit Balisage Bleu;Oui;Oui;.23573000;48.13799000
72341;Soulitré;723410001;Mini Stade de Football;221585;Terrain Loisir;Oui;Oui;.45684000;48.01047000
72341;Soulitré;723410001;Mini Stade de Football;221586;Terrain de Pétanque;Oui;Oui;.45675000;48.01041000
72341;Soulitré;723410002;Loc'Action;221588;Circuit Compétition;Oui;Oui;.42156000;48.03621000
72341;Soulitré;723410002;Loc'Action;221589;Circuit Loisirs;Oui;Oui;.42156000;48.03621000
72341;Soulitré;723410003;Départ de Circuit de Randonnée;258140;Circuit du Lutin;Oui;Oui;.45643000;48.01141000
72342;Souvigné-sur-Même;723420001;Départ de Circuit de Randonnées;256111;Circuit Balisage Jaune;Oui;Oui;.63679000;48.21965000
72342;Souvigné-sur-Même;723420002;Ecole d'Equitation du Verger;279035;Carrière;Non;Oui;.65296000;48.21901000
72342;Souvigné-sur-Même;723420002;Ecole d'Equitation du Verger;279036;Petit Manège;Non;Oui;.65332000;48.21889000
72342;Souvigné-sur-Même;723420004;Parcours de Pêche;303620;Parcours de Pêche;Oui;Oui;.64173000;48.21249000
72342;Souvigné-sur-Même;723420002;Ecole d'Equitation du Verger;339966;Grand Manège;Non;Oui;.65330000;48.21888000
72343;Souvigné-sur-Sarthe;723430001;Salle Val de Taude;75934;Salle Polyvalente;Non;Oui;-.38837000;47.82803000
72343;Souvigné-sur-Sarthe;723430001;Salle Val de Taude;75939;Terrain de Pétanque;Non;Oui;-.38806000;47.82815000
72343;Souvigné-sur-Sarthe;723430002;Cale de Mise à l'Eau;330092;Cale de Mise à l'Eau (Rive Droite-Accès en Amont);Oui;Oui;-.39027000;47.81276000
72344;Spay;723440001;Stade Saudubray;96081;Court de Tennis;Non;Oui;.15689000;47.91878000
72344;Spay;723440001;Stade Saudubray;96087;Terrain de Football - Terrain d'Honneur;Non;Oui;.15713000;47.92013000
72344;Spay;723440001;Stade Saudubray;96091;Terrain de Pétanque;Non;Oui;.15607000;47.91914000
72344;Spay;723440001;Stade Saudubray;96099;Terrain de Football d'Entrainement;Non;Oui;.15795000;47.91938000
72344;Spay;723440002;Domaine du Houssay;96105;Terrain de Football Annexe;Oui;Oui;.16175000;47.91864000
72344;Spay;723440004;Complexe Sportif Fernand Tavano;96114;Salle de Musculation;Non;Oui;.14804000;47.92218000
72344;Spay;723440004;Complexe Sportif Fernand Tavano;96120;Salle d'Expression Corporelle;Non;Oui;.14750000;47.92207000
72344;Spay;723440004;Complexe Sportif Fernand Tavano;96126;Salle Omnisport;Non;Oui;.14769000;47.92217000
72344;Spay;723440004;Complexe Sportif Fernand Tavano;96131;Salle de Tennis de Table;Non;Oui;.14762000;47.92202000
72344;Spay;723440004;Complexe Sportif Fernand Tavano;96135;Salle de Judo;Non;Oui;.14786000;47.92230000
72344;Spay;723440005;Terrain Multisport;96139;Terrain Multisport;Non;Oui;.14994000;47.92258000
72344;Spay;723440002;Domaine du Houssay;270510;Skate Park du Houssay;Oui;Oui;.16092000;47.91818000
72344;Spay;723440002;Domaine du Houssay;270514;Terrain de Football Entraînement;Non;Oui;.16175000;47.91864000
72344;Spay;723440002;Domaine du Houssay;270516;Terrain de Beach Soccer;Non;Oui;.16019000;47.91904000
72344;Spay;723440002;Domaine du Houssay;270520;Terrain de Pétanque;Non;Oui;.16007000;47.91909000
72344;Spay;723440002;Domaine du Houssay;270525;Plan d'Eau d'Eau Principal;Oui;Oui;.16064000;47.91679000
72344;Spay;723440002;Domaine du Houssay;270531;Baignade Aménagée en Plan d'Eau;Oui;Oui;.15856000;47.91880000
72344;Spay;723440002;Domaine du Houssay;270535;Petit Etang;Oui;Oui;.16374000;47.91751000
72344;Spay;723440002;Domaine du Houssay;270539;Port de Plaisance du Houssay;Oui;Oui;.16271000;47.91542000
72344;Spay;723440002;Domaine du Houssay;270548;Parcours d'Orientation;Oui;Oui;.15570000;47.92053000
72344;Spay;723440002;Domaine du Houssay;293753;Descente de la Sarthe Spay Fillé;Oui;Oui;.16233000;47.91443000
72344;Spay;723440002;Domaine du Houssay;354194;Grand Etang;Oui;Oui;.16005000;47.92056000
72344;Spay;723440002;Domaine du Houssay;354195;Parcours Santé;Oui;Oui;.15771000;47.91870000
72344;Spay;723440002;Domaine du Houssay;354196;Aire de Fitness Extérieur;Non;Oui;.15865000;47.92024000
72344;Spay;723440006;Terrain de Pétanque;354201;Terrain de Pétanque;Oui;Oui;.15153000;47.92503000
72344;Spay;723440007;Terrain de Pétanque A;354202;Terrain de Pétanque;Oui;Oui;.16374000;47.91751000
72344;Spay;723440008;Ecole Maternelle Publique les Petits Pas;354250;Salle de Motricité;Non;Oui;.15034000;47.92101000
72344;Spay;723440009;Terrain de Pétanque C;354252;Terrain de Pétanque C;Oui;Oui;.14859000;47.92056000
72344;Spay;723440002;Domaine du Houssay;355317;Terrain de Basket;Oui;Oui;.15999000;47.91922000
72344;Spay;723440010;Ecole Elémentaire Publique Albert Grégoire;355318;Terrain de Basket;Non;Oui;.14676000;47.91866000
72344;Spay;723440010;Ecole Elémentaire Publique Albert Grégoire;355328;Terrain de Football;Oui;Oui;.14682100;47.91870700
72345;Surfonds;723450001;Ecuries Seven Passion;340032;Carrière;Oui;Oui;.45345000;47.97895000
72345;Surfonds;723450001;Ecuries Seven Passion;340034;Rond de Longe;Oui;Oui;.45351000;47.97908000
72346;Suze-sur-Sarthe;723460007;Halte Fluviale;67803;Base de Canoé-Kayak;Oui;Oui;.03059000;47.88886000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;75501;Terrain Annexe;Non;Oui;.03293000;47.89230000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;75508;Terrain d'Entrainement;Non;Oui;.03371000;47.89255000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;75513;Courts de Tennis;Oui;Oui;.03424000;47.89180000
72346;Suze-sur-Sarthe;723460002;Piscine Municipale;75522;Salle Murielle Hermine;Oui;Oui;.03327000;47.88823000
72346;Suze-sur-Sarthe;723460002;Piscine Municipale;75529;Bassin Intérieur;Non;Oui;.03322000;47.88838000
72346;Suze-sur-Sarthe;723460003;Gymnases;75565;Salle Multisports;Non;Oui;.02415000;47.88864000
72346;Suze-sur-Sarthe;723460003;Gymnases;75573;Salle Omnisports;Non;Oui;.02459000;47.88864000
72346;Suze-sur-Sarthe;723460004;Halle aux Sports;75584;Dojo;Non;Oui;.02447000;47.88652000
72346;Suze-sur-Sarthe;723460004;Halle aux Sports;75591;Salle de Gymnastique Scolaire;Non;Oui;.02453000;47.88649000
72346;Suze-sur-Sarthe;723460005;Départ de Boucles de Randonnées;75596;Sentier Balisage Jaune;Oui;Oui;.02317000;47.89145000
72346;Suze-sur-Sarthe;723460005;Départ de Boucles de Randonnées;75600;Sentier Balisage Bleu;Oui;Oui;.02317000;47.89145000
72346;Suze-sur-Sarthe;723460005;Départ de Boucles de Randonnées;75606;Sentier Balisage Rouge;Oui;Oui;.02317000;47.89145000
72346;Suze-sur-Sarthe;723460006;Camping Municipal le Port;75620;Court de Tennis;Oui;Oui;.03288000;47.88873000
72346;Suze-sur-Sarthe;723460006;Camping Municipal le Port;75625;Terrain de Pétanque;Non;Oui;.03322000;47.88884000
72346;Suze-sur-Sarthe;723460002;Piscine Municipale;201487;Bassin Extérieur;Non;Oui;.03296000;47.88826000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;258459;Terrain d'Honneur;Non;Oui;.03494000;47.89281000
72346;Suze-sur-Sarthe;723460007;Halte Fluviale;265906;Départ du Circuit Barbe Bleue;Oui;Oui;.02734000;47.89086000
72346;Suze-sur-Sarthe;723460008;Stand de Tir de Ball Trap;267656;Stand de Tir aux Plateaux;Non;Oui;-.01274000;47.87951000
72346;Suze-sur-Sarthe;723460007;Halte Fluviale;270647;Port de Plaisance;Non;Oui;.03029000;47.88936000
72346;Suze-sur-Sarthe;723460009;Site du Barrage de la Suze;293755;Descente de la Sarthe;Oui;Oui;.02829000;47.89078000
72346;Suze-sur-Sarthe;723460005;Départ de Boucles de Randonnées;299041;La Boucle des Hautes Belles;Oui;Oui;.02676000;47.89216000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;317367;Terrain de Football à 7;Non;Oui;.03303000;47.89313000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;317368;Terrain Vélo Cross;Oui;Oui;.03571000;47.89374000
72346;Suze-sur-Sarthe;723460010;Stade J C Osman;317417;Terrain de Basket Ball;Oui;Oui;.02280000;47.88781000
72346;Suze-sur-Sarthe;723460010;Stade J C Osman;317419;Terrain de Football;Oui;Oui;.02340000;47.88801000
72346;Suze-sur-Sarthe;723460010;Stade J C Osman;317420;Piste d'Athlétisme Isolée;Oui;Oui;.02390000;47.88827000
72346;Suze-sur-Sarthe;723460010;Stade J C Osman;317421;Aire de Saut en Longueur;Oui;Oui;.02398000;47.88843000
72346;Suze-sur-Sarthe;723460010;Stade J C Osman;317422;Aire de Saut en Hauteur;Oui;Oui;.02398000;47.88843000
72346;Suze-sur-Sarthe;723460011;City et Skate Park;317430;Skate Park;Non;Non;.02378000;47.88661000
72346;Suze-sur-Sarthe;723460011;City et Skate Park;317431;Multi Stade;Oui;Non;.02298000;47.88643000
72346;Suze-sur-Sarthe;723460011;City et Skate Park;317432;Terrain de Pétanque;Oui;Oui;.02281000;47.88639000
72346;Suze-sur-Sarthe;723460007;Halte Fluviale;317527;Parcours de Pêche du Barrage de la Suze à Fercé;Oui;Oui;.03033000;47.88961000
72346;Suze-sur-Sarthe;723460012;Groupe Scolaire la Renardière;354670;City Stade;Oui;Oui;.02443000;47.88890000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;354672;Boullodrome;Non;Oui;.03715000;47.89325000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;354673;Terrain de Boules;Non;Oui;.03703000;47.89324000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;354674;Salle de Gymnastique Sportive;Non;Oui;.03638000;47.89356000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;354675;Salle de Tennis de Table;Non;Oui;.03664000;47.89392000
72346;Suze-sur-Sarthe;723460001;Parc des Sports de la Maison Neuve;354676;Court de Tennis Intérieur;Non;Oui;.03707000;47.89362000
72348;Tassillé;723480001;Aire de Jeux;303271;Terrain de Pétanque;Oui;Oui;-.09018000;47.99157000
72348;Tassillé;723480001;Aire de Jeux;303277;Terrain de Football Loisir;Oui;Oui;-.09050000;47.99142000
72349;Teillé;723490001;Salle Polyvalente;207041;Salle Polyvalente;Non;Oui;.18706000;48.18078000
72349;Teillé;723490001;Salle Polyvalente;207048;Terrain de Pétanque;Non;Oui;.18707000;48.18096000
72349;Teillé;723490002;Ecole Communale;207080;Terrain de Basket-Ball;Non;Oui;.18711000;48.18046000
72349;Teillé;723490003;Terrain de Loisirs;207085;Terrain de Foot Loisir;Non;Oui;.18750000;48.17866000
72349;Teillé;723490003;Terrain de Loisirs;207089;Terrain de Pétanque;Non;Oui;.18789000;48.17827000
72349;Teillé;723490003;Terrain de Loisirs;207092;Terrain de Volley;Non;Oui;.18806000;48.17847000
72349;Teillé;723490003;Terrain de Loisirs;283815;Circuit de Randonnée Rouge;Oui;Oui;.18816000;48.17846000
72349;Teillé;723490003;Terrain de Loisirs;302202;Circuit de Randonnées Bleu;Oui;Oui;.18813000;48.17847000
72349;Teillé;723490003;Terrain de Loisirs;302203;Circuit de Randonnées Vert;Oui;Oui;.18808000;48.17845000
72350;Teloché;723500001;Complexe Sportif;218966;Terrain d'Honneur;Non;Oui;.26632000;47.88811000
72350;Teloché;723500001;Complexe Sportif;218969;Terrain d'Entraînement;Non;Oui;.26701000;47.88755000
72350;Teloché;723500001;Complexe Sportif;218972;Court de Tennis;Non;Oui;.26569000;47.88879000
72350;Teloché;723500001;Complexe Sportif;218975;Terrain de Pétanque;Non;Oui;.26508000;47.88849000
72350;Teloché;723500001;Complexe Sportif;218978;Parcours de Santé;Non;Oui;.26687000;47.88678000
72350;Teloché;723500001;Complexe Sportif;218980;Dojo;Non;Oui;.26647000;47.88880000
72350;Teloché;723500001;Complexe Sportif;218984;Salle Omnisports Elodie Lorandi;Non;Oui;.26612000;47.88908000
